date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:40:03	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Nov%202019%2013:40:16%20GMT	http://html.iwthemes.com/robots.txt		(from )
08:40:03	103141/103141	---MCZ	200	added ('OK')	text/html	etag:W/%2218dc0-5651e9f4fce77%22	http://html.iwthemes.com/sportscup/run/	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/index.html	(from )
08:40:06	454807/454807	---MCZ	200	added ('OK')	text/css	etag:W/%226f097-56622045d3ee8%22	http://html.iwthemes.com/sportscup/run/assets/css/main.css	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/assets/css/main.css	(from http://html.iwthemes.com/sportscup/run/)
08:40:06	3072/3072	---M--	200	added ('OK')	image/png	etag:%22c00-562a9b4fdddf7%22	http://html.iwthemes.com/sportscup/run/img/icons/apple-touch-icon.png	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/img/icons/apple-touch-icon.png	(from http://html.iwthemes.com/sportscup/run/)
08:40:06	3645/3645	---M--	200	added ('OK')	image/png	etag:%22e3d-562a9b4f4f4b3%22	http://html.iwthemes.com/sportscup/run/img/icons/apple-touch-icon-72x72.png	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/img/icons/apple-touch-icon-72x72.png	(from http://html.iwthemes.com/sportscup/run/)
08:40:07	5795/5795	---M--	200	added ('OK')	image/png	etag:%2216a3-562a9b4f4a693%22	http://html.iwthemes.com/sportscup/run/img/icons/apple-touch-icon-114x114.png	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/img/icons/apple-touch-icon-114x114.png	(from http://html.iwthemes.com/sportscup/run/)
08:40:08	103157/103157	---MCZ	200	added ('OK')	text/html	etag:W/%2218dc0-5651e9f4fce77%22	http://html.iwthemes.com/sportscup/run/index.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/index-2.html	(from http://html.iwthemes.com/sportscup/run/)
08:40:09	7855/7855	---M--	200	added ('OK')	image/png	etag:%221eaf-562a9b209930f%22	http://html.iwthemes.com/sportscup/run/img/logo.png	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/img/logo.png	(from http://html.iwthemes.com/sportscup/run/)
08:42:13	76551/76551	---MCZ	200	added ('OK')	text/html	etag:W/%22125ca-5651e9f304ff5%22	http://html.iwthemes.com/sportscup/run/index-3.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/index-4.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:15	71496/71496	---MCZ	200	added ('OK')	text/html	etag:W/%22111ff-5651e9f38db75%22	http://html.iwthemes.com/sportscup/run/index-4.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/index-5.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:16	116690/116690	---MCZ	200	added ('OK')	text/html	etag:W/%221c29b-5651e9f5859f7%22	http://html.iwthemes.com/sportscup/run/index-5.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/index-6.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:16	53459/53459	---MCZ	200	added ('OK')	text/html	etag:W/%22cb84-5651e9f43d7f6%22	http://html.iwthemes.com/sportscup/run/index-6.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/index-7.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:18	48166/48166	---MCZ	200	added ('OK')	text/html	etag:W/%22b6e3-5651e9fe0279f%22	http://html.iwthemes.com/sportscup/run/table-point.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/table-point.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:19	47332/47332	---MCZ	200	added ('OK')	text/html	etag:W/%22b393-5651e9f21c934%22	http://html.iwthemes.com/sportscup/run/fixtures.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/fixtures.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:20	47870/47870	---MCZ	200	added ('OK')	text/html	etag:W/%22b5ad-5651e9f2478b4%22	http://html.iwthemes.com/sportscup/run/groups.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/groups.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:21	42334/42334	---MCZ	200	added ('OK')	text/html	etag:W/%22a003-5651e9f582b17%22	http://html.iwthemes.com/sportscup/run/news-left-sidebar.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/news-left-sidebar.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:22	37994/37994	---MCZ	200	added ('OK')	text/html	etag:W/%228f25-5651e9f108353%22	http://html.iwthemes.com/sportscup/run/contact.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/contact.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:26	84281/84281	---MCZ	200	added ('OK')	text/html	etag:W/%22143f8-5651e9fe5c51f%22	http://html.iwthemes.com/sportscup/run/teams.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/teams.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:28	53952/53952	---MCZ	200	added ('OK')	text/html	etag:W/%22cd7d-5651e9f964d5b%22	http://html.iwthemes.com/sportscup/run/players.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/players.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:33	46912/46912	---MCZ	200	added ('OK')	text/html	etag:W/%22b203-5651e9f9f657b%22	http://html.iwthemes.com/sportscup/run/results.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/results.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:35	81647/81647	---M--	200	added ('OK')	image/jpeg	etag:%2213eef-563879d54fb34%22	http://html.iwthemes.com/sportscup/run/img/blog/2.jpg	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/img/blog/2.jpg	(from http://html.iwthemes.com/sportscup/run/)
08:42:38	110781/110781	---MCZ	200	added ('OK')	text/html	etag:W/%221ab74-5651e9fd4023e%22	http://html.iwthemes.com/sportscup/run/single-team.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/single-team.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:38	65964/65964	---MCZ	200	added ('OK')	text/html	etag:W/%22fc63-5651e9fcb671e%22	http://html.iwthemes.com/sportscup/run/single-player.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/single-player.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:39	94009/94009	---M--	200	added ('OK')	image/jpeg	etag:%2216f39-563879d637252%22	http://html.iwthemes.com/sportscup/run/img/blog/3.jpg	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/img/blog/3.jpg	(from http://html.iwthemes.com/sportscup/run/)
08:42:39	57120/57120	---MCZ	200	added ('OK')	text/html	etag:W/%22d9dd-5651e9fb4c23c%22	http://html.iwthemes.com/sportscup/run/single-result.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/single-result.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:41	39034/39034	---MCZ	200	added ('OK')	text/html	etag:W/%22932d-5651e9f78a399%22	http://html.iwthemes.com/sportscup/run/page-full-width.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/page-full-width.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:42	41191/41191	---MCZ	200	added ('OK')	text/html	etag:W/%229b98-5651e9f7b2439%22	http://html.iwthemes.com/sportscup/run/page-left-sidebar.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/page-left-sidebar.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:44	41185/41185	---MCZ	200	added ('OK')	text/html	etag:W/%229b9a-5651e9f8cb83a%22	http://html.iwthemes.com/sportscup/run/page-right-sidebar.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/page-right-sidebar.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:45	33849/33849	---MCZ	200	added ('OK')	text/html	etag:W/%227efc-5651e9f67dab8%22	http://html.iwthemes.com/sportscup/run/page-404.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/page-404.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:47	41279/41279	---MCZ	200	added ('OK')	text/html	etag:W/%229c08-5651e9f708579%22	http://html.iwthemes.com/sportscup/run/page-faq.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/page-faq.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:48	41844/41844	---MCZ	200	added ('OK')	text/html	etag:W/%229e35-5651e9fd74dfe%22	http://html.iwthemes.com/sportscup/run/sitemap.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/sitemap.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:52	38916/38916	---MCZ	200	added ('OK')	text/html	etag:W/%2292c3-5651e9f98127b%22	http://html.iwthemes.com/sportscup/run/page-register.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/page-register.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:52	38444/38444	---MCZ	200	added ('OK')	text/html	etag:W/%2290ed-5651e9f82773a%22	http://html.iwthemes.com/sportscup/run/page-pricing.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/page-pricing.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:55	39039/39039	---MCZ	200	added ('OK')	text/html	etag:W/%229326-5651e9f0f5a73%22	http://html.iwthemes.com/sportscup/run/feature-header-footer-1.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/feature-header-footer-1.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:55	42327/42327	---MCZ	200	added ('OK')	text/html	etag:W/%229ff6-5651e9f18ff34%22	http://html.iwthemes.com/sportscup/run/feature-header-footer-2.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/feature-header-footer-2.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:58	39511/39511	---MCZ	200	added ('OK')	text/html	etag:W/%2294fe-5651e9f19ca54%22	http://html.iwthemes.com/sportscup/run/feature-header-footer-3.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/feature-header-footer-3.html	(from http://html.iwthemes.com/sportscup/run/)
08:42:58	49710/49710	---MCZ	200	added ('OK')	text/html	etag:W/%22bce5-5651e9f71bdf9%22	http://html.iwthemes.com/sportscup/run/page-about.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/page-about.html	(from http://html.iwthemes.com/sportscup/run/)
08:43:05	51175/51175	---MCZ	200	added ('OK')	text/html	etag:W/%22c2a4-5651e9fa4d41c%22	http://html.iwthemes.com/sportscup/run/services.html	D:/Template%20Website/sportscup/html.iwthemes.com/sportscup/run/services.html	(from http://html.iwthemes.com/sportscup/run/)
